category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
theft-from-the-person,Force,"{'latitude': '51.512100', 'street': {'id': 1678563, 'name': 'On or near B404'}, 'longitude': '-0.127114'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",1ccff52a48bb1548b533d87be3419757480239d89885eaecd2e743ff78b6754c,107851879,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513753', 'street': {'id': 1678851, 'name': 'On or near Shelton Street'}, 'longitude': '-0.125331'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",8c69261643a79cc927ca8ea2c968b7994f24cb371f34c31091fe709110f97a89,107869857,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-05'}",fcbc976e1b82ddf81dbb0256d57c8896c8526c0a1d4732930b6faf7e39958556,107884274,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516900', 'street': {'id': 1677808, 'name': 'On or near '}, 'longitude': '-0.132077'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",475dd3ab9c9104fb7bf3ca8ac184b5e8c9cba56bb34819316d90d4d08a540476,107864489,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511608', 'street': {'id': 1677382, 'name': ""On or near Smith's Court""}, 'longitude': '-0.134599'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d7c091f8158abb6d15b778fe52ddced0eea4ade1f6d2655c6a4ee363a8a95a48,107864508,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511790', 'street': {'id': 1677815, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131925'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",5587396aef097fc1ce6e5eda2e1e33594f30dfd9b483a9c72200818438a3c646,107842870,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510272', 'street': {'id': 1678129, 'name': 'On or near '}, 'longitude': '-0.129192'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",98561a43370241907e6f518e571af3c9db325605912ef4753325748efd568fba,107851906,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511703', 'street': {'id': 1678351, 'name': 'On or near Little Newport Street'}, 'longitude': '-0.128701'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",f96471c1b2bbd4790b9b6552ea517181914f40195d6cdec3f69572ae59eb711f,107891449,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516900', 'street': {'id': 1677808, 'name': 'On or near '}, 'longitude': '-0.132077'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",9fcf8432667093740e24f959386f3c383bbd661c9856b51b81ada4dc4e617d98,107843510,,2023-01
theft-from-the-person,Force,"{'latitude': '51.499985', 'street': {'id': 1677041, 'name': 'On or near '}, 'longitude': '-0.137667'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",b59ba6c65178f29c22b8b1cf6bba84189d37f7aaf822be8e1a3974c8008c6bd9,107843940,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511703', 'street': {'id': 1678351, 'name': 'On or near Little Newport Street'}, 'longitude': '-0.128701'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",2db29dac43ad8950986db2d39ce2ec20bd472f9d0b5d7a15966261452fea93c0,107865549,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511790', 'street': {'id': 1677815, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131925'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",652864f0454d8acbe72e64f8a188006454765be600279d05da3479eb249219dc,107865551,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516058', 'street': {'id': 1676584, 'name': 'On or near Market Place'}, 'longitude': '-0.140154'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",1bc90429fcdedc0fdf6d5daed21b6eee8054ee955a4125651bbcdaad58d842e5,107844012,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510942', 'street': {'id': 1677925, 'name': 'On or near Leicester Street'}, 'longitude': '-0.131196'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-11'}",cb9cf44a71014fb090cbe294216d274f37aaa3505a469a05590d7e9535c9c07d,107900993,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510942', 'street': {'id': 1677925, 'name': 'On or near Leicester Street'}, 'longitude': '-0.131196'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",9e774c8b52ccbab55d182e3d6cb7688311df37d24f3579cdfb25cd2e12006b54,107843948,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515580', 'street': {'id': 1677445, 'name': 'On or near Great Chapel Street'}, 'longitude': '-0.134437'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",07ce13e9f933f24f9afddfad4717f395b55949014634592b48def0e945e7af58,107875949,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512117', 'street': {'id': 1679112, 'name': 'On or near '}, 'longitude': '-0.123121'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",ed5c037929968fe46c1503ca42321141f5192ddaf5b27b431a85780e8fbbf132,107875930,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509158', 'street': {'id': 1677370, 'name': 'On or near '}, 'longitude': '-0.134930'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",75e6a927081f72b2c73ccf06ca2f8b625cc50e20e7a7ba1b78910233b3ebdb77,107895670,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516295', 'street': {'id': 1678131, 'name': 'On or near '}, 'longitude': '-0.129487'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",a549fcd072860c4f34ce11068adb71633a45de5bae6b297af78dc67ba84b0ad2,107829680,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513205', 'street': {'id': 1678985, 'name': 'On or near Long Acre'}, 'longitude': '-0.124229'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",5fb97ca0506b95be87cd1ef8182339ca537b2ed5f96dace0801b775997ea6dcf,107865831,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514209', 'street': {'id': 1678096, 'name': 'On or near Phoenix Street'}, 'longitude': '-0.129665'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",71748ea4b7fcc71c529596204ee71725fc3a6b1c3bcd5d479fdd4ab913a0ed17,107865845,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511790', 'street': {'id': 1677815, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131925'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",ca86aefeedbc43d8f48c5484a10551f52ca6d6ee3e1f837a9b35ecb253dd8257,107859911,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512078', 'street': {'id': 1676378, 'name': 'On or near New Burlington Place'}, 'longitude': '-0.141526'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",564694cdec997ddf72bd4e756e5d0d9af3b6e78348d8a19efafa804b820fbe24,107895569,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-06'}",ff54b8209a7b2f170c72dab7433b46153611de9bc93a2ce7e8231e23fdeec3c8,107867131,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512117', 'street': {'id': 1678502, 'name': 'On or near '}, 'longitude': '-0.127574'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",33ac70dfa613be9d1de51bf097201589dd0301c1b4690a093a21e16b4280e2c6,107841217,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510152', 'street': {'id': 1677738, 'name': 'On or near '}, 'longitude': '-0.132382'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",6c524aaeb84865b99ef8795ef16311895d2c7a44da1e3343b02afd1937434c62,107890557,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511703', 'street': {'id': 1678351, 'name': 'On or near Little Newport Street'}, 'longitude': '-0.128701'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",c3549a8b10374a17830f330dc12939edaf31e631fbed16f545bef3490fe8f840,107858656,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510942', 'street': {'id': 1677925, 'name': 'On or near Leicester Street'}, 'longitude': '-0.131196'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",45b37a42eab3e400515e7ba0a71c4e9a2c5bd51e8053d413a32332efdc992cb4,107864051,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515580', 'street': {'id': 1677445, 'name': 'On or near Great Chapel Street'}, 'longitude': '-0.134437'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",382ed62940203847235ce31ad35eb4a1d1e86c6238bc8a0db736918d4b26e130,107878828,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514195', 'street': {'id': 1675879, 'name': 'On or near Dering Street'}, 'longitude': '-0.145735'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2024-05'}",897f13c773241f0e0ed97860bcb2a0f615e4c64ae789a5447c7310bd2207314f,107852315,,2023-01
theft-from-the-person,Force,"{'latitude': '51.520697', 'street': {'id': 1677436, 'name': 'On or near Tottenham Court Road'}, 'longitude': '-0.134429'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d3e3f65201e439a0a700b848ba99fb295e19828a5245168f41e0ac5924bec50e,107869862,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511997', 'street': {'id': 1677958, 'name': 'On or near Macclesfield Street'}, 'longitude': '-0.131355'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",25242098a28764713abbbcaae4d8a178851c5b6ae34cf6b856bb958aee1adb2d,107870655,,2023-01
theft-from-the-person,Force,"{'latitude': '51.508409', 'street': {'id': 1679097, 'name': 'On or near Buckingham Street'}, 'longitude': '-0.123461'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",28531acf7dcb20c558092d915a983bf4f343e833e86d4424f0e781bea210980f,107870651,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511997', 'street': {'id': 1677958, 'name': 'On or near Macclesfield Street'}, 'longitude': '-0.131355'}",,"{'category': 'Court result unavailable', 'date': '2023-08'}",4a636e29a7e4529b0f39ea1edde552f9b69936b33e150463524a905420ae09cc,107870667,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516900', 'street': {'id': 1677808, 'name': 'On or near '}, 'longitude': '-0.132077'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",315d57885ca5608132d3d61c97c5aaeadafc496eb70ef2a87bc2ec3b9194154b,107871591,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513777', 'street': {'id': 1679100, 'name': 'On or near B402'}, 'longitude': '-0.123456'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",a5eb0ab074a1861cd4cf5a8552efad41af9d1b9f45d8fdb5b83c53daaf9bcc39,107844995,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513777', 'street': {'id': 1679100, 'name': 'On or near B402'}, 'longitude': '-0.123456'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",f21c1a649989986bc0998a85cba15e96402ea9270a7ebcafa153e03160ee7fc5,107876405,,2023-01
theft-from-the-person,Force,"{'latitude': '51.503590', 'street': {'id': 1680001, 'name': 'On or near Belvedere Road'}, 'longitude': '-0.117333'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",7d6ea20737fe3fcb6b8d81d51a27e171385984c982b8e5a69942b1eda945dff0,107876369,,2023-01
theft-from-the-person,Force,"{'latitude': '51.505459', 'street': {'id': 1675723, 'name': 'On or near Yarmouth Place'}, 'longitude': '-0.146623'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",e67ce7c8adf248ed97f41f0b99fc41aae571a1c0cc2c830f54fdbd05b005f56f,107890562,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510167', 'street': {'id': 1678568, 'name': 'On or near '}, 'longitude': '-0.127516'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-04'}",4b1eaf2658bca801c71bd37e62d3099ce2a0f6d49d47cb07532c15efddeeaba7,107877975,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",c769357bd5e7fdd7da905b469c2d4ae392c57213f57762d6ed1be945e71daf69,107877979,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513777', 'street': {'id': 1679100, 'name': 'On or near B402'}, 'longitude': '-0.123456'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",78cb9f457d551ba7339a055aaac39433fe0bfd28c48b51f71afbdc070dbb0b54,107890297,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515939', 'street': {'id': 1677739, 'name': 'On or near Soho Street'}, 'longitude': '-0.132693'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",ecedcf400c0a1cede35021287e9d8642eb43483bcb2b7a43bdda8f65a95570bd,107844023,,2023-01
theft-from-the-person,Force,"{'latitude': '51.504781', 'street': {'id': 1680858, 'name': 'On or near Secker Street'}, 'longitude': '-0.111477'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",f86d6f4b40e1fd28511d94b366c2e9eb9bcab8aa55564651ea170ca52e5fc2a2,107890906,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",48e5442597d43856e5cef49e5b46736673a785782d0bcd92683ea88db3e40e46,107880180,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516900', 'street': {'id': 1677808, 'name': 'On or near '}, 'longitude': '-0.132077'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",c9017df1f3280032a11f4a8d9f8d7e8405fec97eb9ae48c31ac60668be33c174,107864226,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512495', 'street': {'id': 1676635, 'name': 'On or near '}, 'longitude': '-0.138915'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",1e4bade44d11601bd7c250ef28712dfe0d0ef0289984d6a7525ce79e2ee6f98b,107898100,,2023-01
theft-from-the-person,Force,"{'latitude': '51.500280', 'street': {'id': 1680169, 'name': 'On or near '}, 'longitude': '-0.116091'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",4d87db8b82ca80ca37b7d269e94c11fc5f0afe425b56b1966028449aa2fe282f,107879336,,2023-01
theft-from-the-person,Force,"{'latitude': '51.518495', 'street': {'id': 1677246, 'name': 'On or near Rathbone Street'}, 'longitude': '-0.135615'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-05'}",5caaadf8a0f5e151edbff441cdf604aa6fa75c6ba75b59f3f7d4a3fa8b8b7c79,107838851,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",f7f167153a455438468f72db1f0a3dfb3fc1833a00e88798fdca07adcbc46358,107880065,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511339', 'street': {'id': 1678405, 'name': 'On or near Cranbourn Street'}, 'longitude': '-0.128427'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",5d69e75357ee0b27ea97e2c19a082b5e0fad4c4e5fc122a7430809f0e1d306e9,107842891,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509404', 'street': {'id': 1677825, 'name': 'On or near '}, 'longitude': '-0.131706'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",49b5c2bfa8a727e8bc08dabc310f6535f1cbca449e51130528acebf2b0f3fc3a,107880001,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511703', 'street': {'id': 1678351, 'name': 'On or near Little Newport Street'}, 'longitude': '-0.128701'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",79d2b94458a2c24d3c80c13f6c0ca951c897e649564aeef6bfe8bdab589d82dd,107880014,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511703', 'street': {'id': 1678351, 'name': 'On or near Little Newport Street'}, 'longitude': '-0.128701'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",2adb5952c33d5ba4428f6663526a4fad69c439468e84c37ae9ee60211d5739e6,107880018,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513777', 'street': {'id': 1679100, 'name': 'On or near B402'}, 'longitude': '-0.123456'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",5eb2a383b8d9d07d2707a70b23988ed15add492143a1bac5fad27f77c7203d9e,107880061,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513918', 'street': {'id': 1675663, 'name': 'On or near Blenheim Street'}, 'longitude': '-0.146986'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",b791402649b67acb4f67e387e7aaae846cf3fd086a3956629f50c8abfced3ad5,107880063,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516623', 'street': {'id': 1677604, 'name': 'On or near '}, 'longitude': '-0.132976'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",4b115ac635cab0c4115a9e0afa71f0730daf94b902469a90d9725296b9eca337,107880083,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510942', 'street': {'id': 1677925, 'name': 'On or near Leicester Street'}, 'longitude': '-0.131196'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",ec99e8d22e6a23c350f295062d801b388fbe6164c79cc6827c3de8f67d51ef3e,107873776,,2023-01
theft-from-the-person,Force,"{'latitude': '51.503590', 'street': {'id': 1680001, 'name': 'On or near Belvedere Road'}, 'longitude': '-0.117333'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",276905b12c3333e878b47c6177a7bab0b17908e94a618eb249d95772779fe2e5,107880159,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511997', 'street': {'id': 1677958, 'name': 'On or near Macclesfield Street'}, 'longitude': '-0.131355'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",a5b3c99ba2e1e173249bed786f6fd5da99534910bf62fee25f14fd77f2c9d837,107873749,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514523', 'street': {'id': 1678276, 'name': 'On or near '}, 'longitude': '-0.129580'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",492651f430c176f01cf408df40d751baf86813d521c724d8f815f2d2e149668b,107873954,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511790', 'street': {'id': 1677815, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131925'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",4cf4b7684853dc0a2e8d124b7af61b60cce4d63bc4a075c445a0c7d5c35c89d1,107873938,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514867', 'street': {'id': 1676714, 'name': 'On or near '}, 'longitude': '-0.138790'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",288b9210314c6e220ade259732f41c6da51be8bcec69c5266f49bb68eebb6068,107874211,,2023-01
theft-from-the-person,Force,"{'latitude': '51.517845', 'street': {'id': 1679284, 'name': 'On or near '}, 'longitude': '-0.121977'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",4de01e4fef642908cacf96e3fceafaceedae34b9738befe66bf577f78948a5d7,107874224,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515189', 'street': {'id': 1678192, 'name': 'On or near Denmark Street'}, 'longitude': '-0.129653'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",1dda5737dde9513ca9fc8bba8a1b16abbde9203f646951667c5efeaf5efdceae,107874243,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511997', 'street': {'id': 1677958, 'name': 'On or near Macclesfield Street'}, 'longitude': '-0.131355'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",5fa72d3181b5eaf18190f485904d9f0314765a4d6deea900beedfc8016753e08,107874719,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513753', 'street': {'id': 1678851, 'name': 'On or near Shelton Street'}, 'longitude': '-0.125331'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",cee45fe2714199bc41c046c02dfbd924d1b4a80217a2d99557146876e9df148a,107874789,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512133', 'street': {'id': 1679789, 'name': 'On or near Montreal Place'}, 'longitude': '-0.117918'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",f9f2815ed727c7649ee0ad3e1366c9446230182b628f82daadb6f70a064e41c3,107874770,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-07'}",cb3d8bfd648469990dbeb0b7d69bce899d9c2ef6c0a25f0562fe8fcb1e396a2b,107874800,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511783', 'street': {'id': 1678199, 'name': 'On or near '}, 'longitude': '-0.129778'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",b7237275124322e18cc1d0dfd87ee13651b0bfe0873f47f04f20babe9544c3e8,107874909,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513804', 'street': {'id': 1678045, 'name': 'On or near Greek Street'}, 'longitude': '-0.130733'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",afde0b1db1a43c72760b8c351621a9bb3207016e6574241385a422621dd09cb6,107874944,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510942', 'street': {'id': 1677925, 'name': 'On or near Leicester Street'}, 'longitude': '-0.131196'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",265baa7393babacadd85a26fb315562156fac8141537b2fff960f442295a951e,107874948,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514010', 'street': {'id': 1678889, 'name': 'On or near '}, 'longitude': '-0.124528'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",8583345165d15cdf756e5f51e4a1a2c73eb5d879d3bb6bed9f141009d27a01e2,107874941,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",cc329f54fba0a0272bf6f2b1af54a920deed5f9a0c5665719a744776b5946f67,107874953,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511760', 'street': {'id': 1678022, 'name': 'On or near Gerrard Street'}, 'longitude': '-0.131163'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",e2c7ae4290f7caf1c25b7341ba2252fb176bd1e15149045539a5a2f1469a0c17,107875265,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516166', 'street': {'id': 1677012, 'name': 'On or near '}, 'longitude': '-0.137324'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",153fbe12398259fa1296ee7dc4c1ed49f87c37f3578e245696421675deb19cab,107875263,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514684', 'street': {'id': 1676465, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140844'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-04'}",9aa46cd8b2e286ecb2a6111f7b937e93bb393b574c033ce6c11b04e47c3fe648,107875251,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511022', 'street': {'id': 1679585, 'name': 'On or near Strand'}, 'longitude': '-0.119880'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",7442797dcea9fef0a7448c9235e8135865e73da0fb97c56cdb10a28bf625742f,107875290,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",420c13fb00604bfd826c17a580ef4e5ae14de6de3d86a6a4e282e4bb4929a4af,107875297,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514867', 'street': {'id': 1676714, 'name': 'On or near '}, 'longitude': '-0.138790'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",c041286bc407ca4e42774fcbd841816bf0592b7797a9cd3c59e66024192b0472,107831622,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513064', 'street': {'id': 1678198, 'name': 'On or near Shaftesbury Avenue'}, 'longitude': '-0.129438'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",383e551d6a5984af293a0e324f46cbe6d158d659df69a41feff34d7d51f50d5f,107833266,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509044', 'street': {'id': 1679072, 'name': 'On or near John Adam Street'}, 'longitude': '-0.123247'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",91c4841f6ede797ae92c8acd3d713c28e44a381d885db3f3c1a530ec65c841d8,107883291,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514684', 'street': {'id': 1676465, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140844'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",139c57af9391f2be2ad0feb9a4a6022332fa36b5de588eb41eaa814129b46511,107885158,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515939', 'street': {'id': 1677739, 'name': 'On or near Soho Street'}, 'longitude': '-0.132693'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",e8fd9fb85de9d06f4ecbbd2c2c566841b5014c7870ea10392adf4ed2313da681,107879333,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511622', 'street': {'id': 1679194, 'name': 'On or near Covent Garden'}, 'longitude': '-0.122507'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d9b69c392a42c974573d6f3ac78eb0eb7820025c4ca47c3216f8bd12cc746bc7,107883295,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510952', 'street': {'id': 1677471, 'name': 'On or near Great Windmill Street'}, 'longitude': '-0.134064'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",7b3bb551ef62da6b45d13b5d51e7affe9b9696ff3130da9703c71b0191046f0b,107883375,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511790', 'street': {'id': 1677815, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131925'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",b5858131e407583cda95516b695e7384962131173f483b4f20328c9ed14caf26,107844597,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514010', 'street': {'id': 1678889, 'name': 'On or near '}, 'longitude': '-0.124528'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",f55fd17cb6bbd2a7f86996e1fac4c5485147371bbe2566a053f60762d6c9701d,107846525,,2023-01
theft-from-the-person,Force,"{'latitude': '51.504266', 'street': {'id': 1676921, 'name': 'On or near Marlborough Road'}, 'longitude': '-0.136570'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d4544f7454ebe869c331aa47ba0ad0bb42a70b5cd8b40bc39016262208ff973d,107844600,,2023-01
